return_id,transaction_id,customer_id,product_id,return_date,reason,refund_amount_usd,restocked
RET03746,TXN053638,CUST06203,PROD0324,2024-04-21,changed_mind,227.01,False
RET03747,TXN053648,CUST01696,PROD0326,2023-07-06,late_delivery,342.13,False
RET03748,TXN053652,CUST00598,PROD0001,2022-12-02,wrong_item,51.64,False
RET03749,TXN053654,CUST04918,PROD0203,2024-04-16,not_as_described,161.28,True
RET03750,TXN053664,CUST06727,PROD0388,2024-12-08,defective,28.32,True
RET03751,TXN053693,CUST01493,PROD0358,2022-04-06,defective,251.98,True
RET03752,TXN053694,CUST01401,PROD0032,2023-12-16,wrong_item,67.22,True
RET03753,TXN053696,CUST00216,PROD0256,2023-11-11,not_as_described,193.18,False
RET03754,TXN053698,CUST00681,PROD0055,2024-05-02,not_as_described,755.72,True
RET03755,TXN053713,CUST05467,PROD0286,2022-04-07,wrong_item,543.04,True
RET03756,TXN053724,CUST03642,PROD0375,2024-04-10,not_as_described,172.29,True
RET03757,TXN053726,CUST01222,PROD0231,2023-12-24,changed_mind,176.7,True
RET03758,TXN053734,CUST00553,PROD0171,2022-09-04,wrong_item,1872.49,False
RET03759,TXN053737,CUST05151,PROD0359,2024-03-23,wrong_item,59.86,False
RET03760,TXN053739,CUST07824,PROD0082,2022-12-17,late_delivery,31.63,False
RET03761,TXN053749,CUST04946,PROD0109,2024-09-24,defective,235.71,False
RET03762,TXN053753,CUST07453,PROD0476,2023-01-29,wrong_item,241.35,True
RET03763,TXN053755,CUST01906,PROD0199,2022-03-06,late_delivery,804.96,True
RET03764,TXN053768,CUST02811,PROD0087,2024-05-04,not_as_described,284.5,True
RET03765,TXN053779,CUST00213,PROD0080,2022-05-22,changed_mind,251.29,False
RET03766,TXN053789,CUST02017,PROD0323,2023-12-24,wrong_item,501.88,False
RET03767,TXN053796,CUST04666,PROD0075,2023-12-30,defective,355.54,False
RET03768,TXN053823,CUST07001,PROD0071,2022-07-20,defective,385.16,False
RET03769,TXN053825,CUST00944,PROD0487,2024-09-03,defective,64.94,False
RET03770,TXN053840,CUST05828,PROD0161,2024-04-25,defective,279.95,True
RET03771,TXN053842,CUST03883,PROD0452,2022-02-12,changed_mind,109.58,True
RET03772,TXN053843,CUST05018,PROD0175,2022-06-21,defective,99.43,True
RET03773,TXN053844,CUST01520,PROD0156,2023-06-02,changed_mind,242.91,True
RET03774,TXN053847,CUST06601,PROD0293,2023-12-02,not_as_described,92.89,True
RET03775,TXN053850,CUST03093,PROD0340,2022-02-05,late_delivery,103.59,True
RET03776,TXN053860,CUST01331,PROD0237,2022-11-03,not_as_described,208.17,False
RET03777,TXN053900,CUST07878,PROD0367,2023-03-24,defective,503.73,True
RET03778,TXN053905,CUST02514,PROD0454,2024-02-29,not_as_described,64.62,True
RET03779,TXN053922,CUST06263,PROD0140,2022-08-17,late_delivery,170.3,True
RET03780,TXN053935,CUST07594,PROD0146,2022-02-12,defective,295.73,True
RET03781,TXN053942,CUST04597,PROD0036,2023-04-30,changed_mind,43.56,True
RET03782,TXN053986,CUST05464,PROD0205,2024-12-24,defective,279.74,True
RET03783,TXN054019,CUST01005,PROD0288,2022-02-22,defective,258.48,False
RET03784,TXN054021,CUST02990,PROD0146,2024-11-10,changed_mind,622.58,False
RET03785,TXN054051,CUST03296,PROD0100,2024-03-17,changed_mind,458.57,False
RET03786,TXN054055,CUST00948,PROD0069,2023-03-26,wrong_item,298.22,True
RET03787,TXN054076,CUST06675,PROD0058,2023-05-22,not_as_described,263.7,True
RET03788,TXN054083,CUST04248,PROD0365,2024-12-30,wrong_item,1367.8,False
RET03789,TXN054091,CUST01713,PROD0055,2022-06-25,not_as_described,179.48,False
RET03790,TXN054104,CUST03426,PROD0144,2023-11-01,defective,98.78,False
RET03791,TXN054111,CUST07489,PROD0449,2022-07-31,changed_mind,401.06,True
RET03792,TXN054135,CUST05424,PROD0310,2022-11-17,changed_mind,121.52,True
RET03793,TXN054137,CUST02679,PROD0010,2023-10-20,defective,41.9,True
RET03794,TXN054142,CUST06991,PROD0493,2022-10-07,changed_mind,681.46,False
RET03795,TXN054159,CUST04049,PROD0227,2024-05-09,not_as_described,176.8,False
RET03796,TXN054171,CUST03910,PROD0380,2023-10-27,not_as_described,84.42,True
RET03797,TXN054179,CUST06762,PROD0019,2023-09-02,wrong_item,136.26,True
RET03798,TXN054183,CUST05718,PROD0467,2023-09-12,not_as_described,1921.56,False
RET03799,TXN054184,CUST05688,PROD0324,2022-11-08,changed_mind,119.48,False
RET03800,TXN054198,CUST04720,PROD0487,2022-09-22,wrong_item,305.6,True
RET03801,TXN054201,CUST01498,PROD0393,2023-05-20,not_as_described,5553.36,True
RET03802,TXN054222,CUST01163,PROD0496,2023-02-04,not_as_described,368.5,False
RET03803,TXN054223,CUST00216,PROD0496,2024-05-06,changed_mind,1745.55,True
RET03804,TXN054225,CUST03945,PROD0451,2023-06-06,wrong_item,418.34,True
RET03805,TXN054240,CUST07955,PROD0487,2022-09-16,defective,305.6,True
RET03806,TXN054244,CUST07448,PROD0326,2024-08-17,not_as_described,180.57,True
RET03807,TXN054246,CUST03556,PROD0149,2023-10-09,late_delivery,269.0,True
RET03808,TXN054255,CUST04497,PROD0128,2024-02-27,defective,475.64,False
RET03809,TXN054269,CUST00976,PROD0426,2024-09-16,wrong_item,2535.7,True
RET03810,TXN054285,CUST03528,PROD0006,2022-03-08,changed_mind,286.52,False
RET03811,TXN054293,CUST04696,PROD0114,2022-08-14,defective,915.7,True
RET03812,TXN054299,CUST00785,PROD0053,2024-10-24,defective,3078.6,True
RET03813,TXN054321,CUST04243,PROD0178,2022-12-10,changed_mind,139.9,False
RET03814,TXN054342,CUST06515,PROD0063,2024-02-03,defective,290.55,False
RET03815,TXN054345,CUST00067,PROD0495,2024-05-24,wrong_item,145.66,False
RET03816,TXN054346,CUST04817,PROD0282,2022-03-18,wrong_item,228.87,False
RET03817,TXN054347,CUST04226,PROD0195,2023-01-23,late_delivery,79.51,True
RET03818,TXN054354,CUST01851,PROD0075,2024-11-03,wrong_item,337.76,False
RET03819,TXN054355,CUST06676,PROD0314,2022-03-31,changed_mind,1238.8,False
RET03820,TXN054357,CUST04082,PROD0424,2024-11-12,wrong_item,137.69,True
RET03821,TXN054381,CUST06086,PROD0276,2022-06-13,late_delivery,1264.8,True
RET03822,TXN054405,CUST03549,PROD0174,2023-10-09,not_as_described,2143.52,True
RET03823,TXN054431,CUST01713,PROD0385,2023-01-05,not_as_described,231.57,False
RET03824,TXN054436,CUST02740,PROD0379,2024-08-08,late_delivery,9.83,True
RET03825,TXN054443,CUST07192,PROD0212,2023-05-07,late_delivery,49.32,True
RET03826,TXN054454,CUST03471,PROD0045,2024-08-06,defective,65.57,True
RET03827,TXN054462,CUST00154,PROD0414,2022-04-09,not_as_described,2243.93,True
RET03828,TXN054471,CUST04248,PROD0057,2022-01-10,wrong_item,147.37,True
RET03829,TXN054475,CUST04705,PROD0365,2023-02-22,changed_mind,683.9,True
RET03830,TXN054479,CUST06119,PROD0035,2024-04-17,not_as_described,127.62,False
RET03831,TXN054492,CUST06392,PROD0107,2023-07-12,not_as_described,262.06,False
RET03832,TXN054529,CUST04621,PROD0467,2022-05-17,wrong_item,304.25,True
RET03833,TXN054535,CUST03030,PROD0114,2023-01-11,not_as_described,3662.78,True
RET03834,TXN054536,CUST00239,PROD0169,2025-01-12,defective,1087.07,True
RET03835,TXN054546,CUST07070,PROD0475,2022-07-29,defective,181.73,True
RET03836,TXN054549,CUST01744,PROD0254,2022-10-29,wrong_item,549.02,False
RET03837,TXN054587,CUST07768,PROD0180,2023-04-26,defective,89.56,True
RET03838,TXN054611,CUST01593,PROD0011,2024-10-22,defective,119.25,True
RET03839,TXN054678,CUST00144,PROD0070,2023-09-06,changed_mind,1230.43,False
RET03840,TXN054686,CUST07453,PROD0082,2022-04-15,changed_mind,35.14,True
RET03841,TXN054687,CUST06187,PROD0253,2024-01-21,late_delivery,212.3,True
RET03842,TXN054695,CUST04524,PROD0474,2023-05-06,changed_mind,659.83,True
RET03843,TXN054706,CUST00981,PROD0183,2023-05-08,not_as_described,514.7,False
RET03844,TXN054708,CUST04277,PROD0237,2022-09-05,wrong_item,1850.4,True
RET03845,TXN054709,CUST06260,PROD0467,2025-01-01,not_as_described,320.26,True
RET03846,TXN054713,CUST02732,PROD0103,2024-04-27,late_delivery,2266.35,True
RET03847,TXN054761,CUST00948,PROD0460,2022-03-03,not_as_described,136.65,True
RET03848,TXN054771,CUST00784,PROD0130,2024-12-04,changed_mind,216.62,False
RET03849,TXN054793,CUST01713,PROD0304,2022-05-08,wrong_item,776.3,True
RET03850,TXN054797,CUST00636,PROD0023,2023-07-05,not_as_described,127.68,True
RET03851,TXN054798,CUST06763,PROD0146,2024-12-15,late_delivery,295.73,True
RET03852,TXN054802,CUST02173,PROD0413,2022-02-21,defective,14.97,False
RET03853,TXN054807,CUST03580,PROD0185,2024-10-01,wrong_item,1148.85,False
RET03854,TXN054816,CUST03469,PROD0073,2023-11-10,changed_mind,101.27,True
RET03855,TXN054824,CUST02334,PROD0064,2022-12-26,changed_mind,312.44,False
RET03856,TXN054829,CUST07589,PROD0135,2023-12-08,changed_mind,862.77,True
RET03857,TXN054833,CUST00664,PROD0267,2023-06-29,defective,2020.77,False
RET03858,TXN054861,CUST02560,PROD0028,2022-11-06,defective,192.74,True
RET03859,TXN054862,CUST01853,PROD0363,2023-11-16,changed_mind,352.19,True
RET03860,TXN054874,CUST07112,PROD0407,2025-01-15,late_delivery,254.13,True
RET03861,TXN054895,CUST04806,PROD0046,2024-07-14,wrong_item,315.23,True
RET03862,TXN054909,CUST00288,PROD0068,2022-04-06,not_as_described,177.22,False
RET03863,TXN054921,CUST03754,PROD0291,2022-06-26,not_as_described,453.62,True
RET03864,TXN054922,CUST07044,PROD0324,2022-07-14,not_as_described,860.26,True
RET03865,TXN054945,CUST01068,PROD0347,2024-04-15,defective,479.2,True
RET03866,TXN054953,CUST05039,PROD0321,2024-10-05,not_as_described,55.81,False
RET03867,TXN054963,CUST07730,PROD0009,2023-10-28,wrong_item,991.95,True
RET03868,TXN054967,CUST01215,PROD0055,2024-06-16,changed_mind,377.86,False
RET03869,TXN054976,CUST02165,PROD0404,2022-08-19,defective,32.88,True
RET03870,TXN054982,CUST05328,PROD0115,2022-11-12,defective,1849.66,True
RET03871,TXN054988,CUST02044,PROD0085,2024-06-27,defective,1017.72,True
RET03872,TXN054994,CUST00383,PROD0220,2023-01-09,changed_mind,158.78,True
RET03873,TXN055033,CUST00785,PROD0273,2023-10-09,late_delivery,2026.3,False
RET03874,TXN055036,CUST03933,PROD0467,2024-12-06,defective,1216.99,True
RET03875,TXN055052,CUST06833,PROD0216,2023-10-25,changed_mind,1132.01,True
RET03876,TXN055059,CUST01147,PROD0476,2022-11-16,wrong_item,178.78,True
RET03877,TXN055063,CUST00705,PROD0276,2022-06-06,wrong_item,2371.5,False
RET03878,TXN055067,CUST00813,PROD0250,2024-05-31,not_as_described,262.93,True
RET03879,TXN055078,CUST05880,PROD0128,2022-12-19,late_delivery,475.64,True
RET03880,TXN055087,CUST02627,PROD0314,2023-05-30,changed_mind,1176.86,False
RET03881,TXN055091,CUST04689,PROD0406,2024-03-14,defective,20.11,True
RET03882,TXN055095,CUST03329,PROD0195,2022-10-05,wrong_item,251.07,True
RET03883,TXN055104,CUST07951,PROD0173,2024-08-29,changed_mind,810.98,True
RET03884,TXN055118,CUST06300,PROD0170,2023-11-20,not_as_described,7.68,True
RET03885,TXN055124,CUST03039,PROD0284,2024-12-14,defective,636.38,True
RET03886,TXN055154,CUST07514,PROD0331,2022-06-02,wrong_item,123.32,True
RET03887,TXN055166,CUST07283,PROD0363,2024-11-28,defective,234.79,False
RET03888,TXN055168,CUST05472,PROD0412,2023-12-31,changed_mind,729.83,True
RET03889,TXN055170,CUST03627,PROD0386,2022-05-05,wrong_item,649.81,True
RET03890,TXN055193,CUST00198,PROD0115,2024-01-12,defective,5857.26,False
RET03891,TXN055248,CUST05481,PROD0350,2024-07-06,defective,783.67,True
RET03892,TXN055252,CUST02506,PROD0271,2024-03-21,late_delivery,67.66,False
RET03893,TXN055275,CUST00150,PROD0345,2022-05-26,defective,225.83,False
RET03894,TXN055299,CUST05321,PROD0454,2024-10-22,not_as_described,32.31,True
RET03895,TXN055305,CUST05922,PROD0420,2022-10-23,changed_mind,3695.04,True
RET03896,TXN055317,CUST03491,PROD0177,2023-04-19,late_delivery,253.78,True
RET03897,TXN055322,CUST02457,PROD0114,2023-10-16,wrong_item,963.89,False
RET03898,TXN055343,CUST03131,PROD0080,2024-08-23,defective,176.83,True
RET03899,TXN055350,CUST07637,PROD0280,2022-09-04,defective,771.74,True
RET03900,TXN055353,CUST07711,PROD0275,2023-05-05,defective,27.78,False
RET03901,TXN055366,CUST05160,PROD0340,2024-01-01,changed_mind,97.5,True
RET03902,TXN055376,CUST01649,PROD0283,2024-02-03,not_as_described,304.42,True
RET03903,TXN055381,CUST05872,PROD0148,2024-11-17,defective,30.63,False
RET03904,TXN055385,CUST05260,PROD0293,2023-03-23,defective,83.6,True
RET03905,TXN055397,CUST01127,PROD0125,2022-06-03,late_delivery,1340.2,True
RET03906,TXN055407,CUST00781,PROD0175,2024-03-09,late_delivery,198.87,True
RET03907,TXN055408,CUST05073,PROD0397,2023-10-22,changed_mind,481.8,True
RET03908,TXN055421,CUST07127,PROD0219,2024-09-07,not_as_described,25.16,True
RET03909,TXN055429,CUST02769,PROD0459,2022-10-04,defective,570.57,False
RET03910,TXN055438,CUST05544,PROD0120,2023-06-17,defective,108.94,False
RET03911,TXN055444,CUST04722,PROD0290,2023-06-05,wrong_item,1403.44,True
RET03912,TXN055455,CUST03789,PROD0298,2024-01-18,changed_mind,769.6,False
RET03913,TXN055456,CUST05522,PROD0338,2024-11-13,not_as_described,125.37,False
RET03914,TXN055468,CUST06434,PROD0175,2022-08-04,late_delivery,222.26,True
RET03915,TXN055483,CUST05880,PROD0130,2022-12-25,defective,216.62,False
RET03916,TXN055496,CUST06448,PROD0061,2023-06-27,not_as_described,155.7,True
RET03917,TXN055538,CUST06706,PROD0271,2022-09-20,not_as_described,71.22,False
RET03918,TXN055549,CUST00843,PROD0228,2024-12-13,defective,290.39,False
RET03919,TXN055561,CUST05025,PROD0014,2024-03-08,changed_mind,256.8,False
RET03920,TXN055582,CUST00347,PROD0029,2023-12-26,wrong_item,196.46,False
RET03921,TXN055603,CUST05505,PROD0023,2022-05-16,defective,287.28,False
RET03922,TXN055628,CUST03239,PROD0101,2024-12-15,wrong_item,987.88,False
RET03923,TXN055636,CUST02013,PROD0248,2023-02-28,defective,112.06,True
RET03924,TXN055649,CUST03589,PROD0266,2024-12-29,changed_mind,1134.96,True
RET03925,TXN055660,CUST04965,PROD0166,2023-01-12,defective,56.52,True
RET03926,TXN055666,CUST07381,PROD0159,2023-03-29,not_as_described,64.84,True
RET03927,TXN055690,CUST06590,PROD0107,2023-08-11,changed_mind,232.94,False
RET03928,TXN055717,CUST05238,PROD0114,2023-05-19,not_as_described,819.31,True
RET03929,TXN055730,CUST01748,PROD0156,2024-02-15,changed_mind,511.38,True
RET03930,TXN055732,CUST07667,PROD0486,2024-11-10,not_as_described,63.21,True
RET03931,TXN055742,CUST00813,PROD0324,2022-07-20,not_as_described,238.96,False
RET03932,TXN055774,CUST06039,PROD0130,2022-12-04,changed_mind,216.62,True
RET03933,TXN055779,CUST06955,PROD0500,2022-12-25,changed_mind,101.47,True
RET03934,TXN055784,CUST05880,PROD0023,2023-11-10,changed_mind,63.84,False
RET03935,TXN055798,CUST04788,PROD0375,2022-03-28,defective,172.29,False
RET03936,TXN055799,CUST05511,PROD0055,2023-02-01,defective,755.72,True
RET03937,TXN055803,CUST02389,PROD0110,2024-02-08,defective,391.82,False
RET03938,TXN055843,CUST03937,PROD0426,2023-12-03,defective,507.14,True
RET03939,TXN055849,CUST04014,PROD0415,2023-11-05,not_as_described,667.19,False
RET03940,TXN055853,CUST01068,PROD0472,2024-09-28,wrong_item,362.93,True
RET03941,TXN055881,CUST06073,PROD0062,2022-11-17,defective,198.64,False
RET03942,TXN055885,CUST02605,PROD0353,2022-07-21,defective,384.2,True
RET03943,TXN055890,CUST04633,PROD0321,2022-04-14,wrong_item,223.24,True
RET03944,TXN055895,CUST00430,PROD0395,2022-12-12,wrong_item,211.01,True
RET03945,TXN055912,CUST06413,PROD0088,2024-04-11,wrong_item,234.6,True
RET03946,TXN055927,CUST01823,PROD0365,2022-01-18,defective,649.7,True
RET03947,TXN055952,CUST02477,PROD0306,2023-06-08,changed_mind,766.92,True
RET03948,TXN055958,CUST01337,PROD0094,2023-12-24,not_as_described,34.86,True
RET03949,TXN055992,CUST01182,PROD0195,2024-03-03,changed_mind,150.64,True
RET03950,TXN055997,CUST02025,PROD0470,2023-05-23,wrong_item,282.15,True
RET03951,TXN056012,CUST03425,PROD0023,2023-05-31,defective,60.65,True
RET03952,TXN056041,CUST07944,PROD0386,2023-12-14,not_as_described,92.83,True
RET03953,TXN056044,CUST05626,PROD0101,2025-01-03,not_as_described,395.15,False
RET03954,TXN056046,CUST00152,PROD0316,2023-03-03,defective,33.0,True
RET03955,TXN056048,CUST05522,PROD0459,2022-05-08,defective,343.2,True
RET03956,TXN056049,CUST03566,PROD0092,2023-02-07,changed_mind,615.55,True
RET03957,TXN056052,CUST01593,PROD0360,2024-07-02,changed_mind,699.47,True
RET03958,TXN056067,CUST01150,PROD0172,2024-02-08,defective,81.7,False
RET03959,TXN056078,CUST04694,PROD0291,2023-08-06,not_as_described,453.62,False
RET03960,TXN056108,CUST04973,PROD0351,2024-09-04,wrong_item,175.34,True
RET03961,TXN056114,CUST00785,PROD0229,2024-05-13,late_delivery,5795.5,True
RET03962,TXN056115,CUST07543,PROD0121,2023-04-28,changed_mind,413.88,True
RET03963,TXN056117,CUST03000,PROD0084,2022-01-20,defective,751.28,False
RET03964,TXN056125,CUST00948,PROD0071,2024-05-15,changed_mind,192.58,True
RET03965,TXN056141,CUST06736,PROD0309,2022-03-04,changed_mind,207.93,True
RET03966,TXN056146,CUST00765,PROD0035,2022-02-13,changed_mind,21.27,True
RET03967,TXN056164,CUST02515,PROD0094,2023-06-16,wrong_item,36.69,True
RET03968,TXN056191,CUST05773,PROD0077,2024-05-11,not_as_described,268.89,True
RET03969,TXN056198,CUST02326,PROD0327,2024-08-17,defective,557.94,True
RET03970,TXN056201,CUST03626,PROD0223,2024-10-10,defective,521.86,True
RET03971,TXN056214,CUST03920,PROD0172,2024-03-15,defective,86.0,False
RET03972,TXN056231,CUST05830,PROD0066,2025-01-08,changed_mind,1081.4,True
RET03973,TXN056238,CUST06814,PROD0128,2022-11-25,wrong_item,1712.3,True
RET03974,TXN056239,CUST01713,PROD0413,2023-11-11,defective,14.97,False
RET03975,TXN056242,CUST02410,PROD0335,2024-04-22,defective,107.68,True
RET03976,TXN056253,CUST07034,PROD0406,2024-08-14,not_as_described,76.21,True
RET03977,TXN056270,CUST03097,PROD0396,2024-07-17,not_as_described,35.05,False
RET03978,TXN056294,CUST02987,PROD0114,2023-07-25,wrong_item,1735.0,False
RET03979,TXN056330,CUST05455,PROD0324,2022-08-16,defective,227.01,True
RET03980,TXN056336,CUST03013,PROD0231,2022-11-18,defective,186.0,False
RET03981,TXN056370,CUST00227,PROD0240,2023-04-07,changed_mind,50.11,True
RET03982,TXN056377,CUST01901,PROD0054,2024-08-21,wrong_item,400.25,True
RET03983,TXN056387,CUST03433,PROD0320,2023-07-17,wrong_item,761.52,True
RET03984,TXN056390,CUST07870,PROD0059,2022-12-02,not_as_described,189.87,True
RET03985,TXN056391,CUST01048,PROD0203,2022-09-13,defective,40.32,True
RET03986,TXN056398,CUST06515,PROD0060,2022-11-17,defective,310.17,False
RET03987,TXN056424,CUST02755,PROD0173,2022-01-17,defective,405.49,True
RET03988,TXN056426,CUST02399,PROD0264,2022-12-23,wrong_item,229.44,True
RET03989,TXN056458,CUST06817,PROD0472,2022-05-26,changed_mind,201.63,False
RET03990,TXN056471,CUST07612,PROD0262,2023-06-04,not_as_described,200.48,False
RET03991,TXN056481,CUST03452,PROD0272,2024-08-29,late_delivery,41.35,True
RET03992,TXN056486,CUST04110,PROD0330,2022-12-08,defective,87.24,True
RET03993,TXN056520,CUST01592,PROD0453,2023-10-12,defective,491.74,True
RET03994,TXN056565,CUST00311,PROD0322,2024-05-08,defective,276.27,True
RET03995,TXN056569,CUST05708,PROD0452,2024-02-20,not_as_described,295.87,True
RET03996,TXN056570,CUST07150,PROD0090,2024-12-11,wrong_item,141.71,False
RET03997,TXN056589,CUST07197,PROD0365,2022-10-04,late_delivery,512.92,False
RET03998,TXN056611,CUST06669,PROD0286,2023-08-25,defective,271.52,True
RET03999,TXN056632,CUST07567,PROD0115,2023-01-03,not_as_described,616.55,False
RET04000,TXN056634,CUST07061,PROD0090,2023-11-12,defective,403.87,False
RET04001,TXN056637,CUST06668,PROD0203,2023-11-20,not_as_described,18.14,False
RET04002,TXN056639,CUST02574,PROD0064,2022-03-28,not_as_described,66.39,False
RET04003,TXN056654,CUST07679,PROD0486,2024-10-24,wrong_item,379.26,False
RET04004,TXN056691,CUST07229,PROD0204,2022-09-24,not_as_described,1032.86,True
RET04005,TXN056695,CUST06765,PROD0348,2023-03-12,defective,1172.94,True
RET04006,TXN056709,CUST00167,PROD0414,2024-12-23,not_as_described,947.44,True
RET04007,TXN056727,CUST06888,PROD0115,2022-08-30,wrong_item,6850.6,True
RET04008,TXN056729,CUST04124,PROD0374,2024-10-11,not_as_described,799.48,False
RET04009,TXN056730,CUST04607,PROD0055,2022-09-18,not_as_described,179.48,True
RET04010,TXN056736,CUST03658,PROD0161,2023-09-24,changed_mind,117.87,True
RET04011,TXN056746,CUST06196,PROD0415,2023-07-16,defective,157.53,False
RET04012,TXN056747,CUST02699,PROD0075,2024-04-06,defective,2488.78,True
RET04013,TXN056788,CUST07596,PROD0230,2023-10-10,wrong_item,43.32,True
RET04014,TXN056793,CUST01705,PROD0230,2024-10-26,not_as_described,151.62,True
RET04015,TXN056804,CUST04980,PROD0385,2024-08-26,changed_mind,1294.09,True
RET04016,TXN056811,CUST00864,PROD0218,2024-12-01,changed_mind,96.97,True
RET04017,TXN056858,CUST03496,PROD0062,2024-11-17,defective,47.18,False
